Date and Time:                Thu Oct 30 09:30:41.068 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	307
478.84332	352
479.35983	357
479.87631	353
480.39282	372
480.9093	357
481.42575	351
481.94223	355
482.45868	353
482.97513	354
483.49158	396
484.00803	362
484.52444	394
485.04086	388
485.55728	417
486.07367	411
486.59006	412
487.10645	417
487.62283	452
488.13919	449
488.65555	420
489.17191	458
489.68826	433
490.20459	457
490.72092	455
491.23724	417
491.75354	507
492.26984	498
492.78613	488
493.30243	509
493.8187	459
494.33496	512
494.85123	496
495.36746	553
495.8837	533
496.39993	564
496.91617	574
497.43237	529
497.94858	567
498.46478	585
498.98096	572
499.49713	588
500.01331	580
500.52945	587
501.04562	590
501.56174	602
502.07788	577
502.59399	586
503.11011	615
503.62622	584
504.1423	628
504.65839	597
505.17447	637
505.69052	531
506.20657	563
506.72263	607
507.23865	578
507.75467	588
508.27069	572
508.78668	621
509.30267	609
509.81866	564
510.33463	614
510.85059	634
511.36655	582
511.88248	582
512.39844	605
512.91437	579
513.43024	588
513.94617	586
514.46204	593
514.97791	594
515.49377	601
516.00964	568
516.52551	546
517.04132	568
517.55719	589
518.073	560
518.58881	579
519.10461	602
519.62036	561
520.13617	572
520.65192	567
521.16766	527
521.68341	538
522.1991	558
522.71484	550
523.23053	527
523.74622	499
524.2619	591
524.77759	568
525.29327	530
525.8089	553
526.32452	585
526.84015	543
527.35577	550
527.8714	547
528.38696	546
528.90259	573
529.41815	549
529.93372	560
530.44922	541
530.96478	551
531.48029	540
531.99579	536
532.51129	593
533.02679	545
533.5423	544
534.05774	563
534.57318	519
535.08862	515
535.60406	528
536.11945	526
536.63489	535
537.15027	532
537.66565	541
538.18097	548
538.69635	536
539.21167	566
539.72699	555
540.24231	537
540.75763	519
541.27289	526
541.78821	536
542.30347	543
542.81873	524
543.33392	546
543.84918	536
544.36438	519
544.87958	576
545.39478	525
545.90991	500
546.42511	530
546.94025	504
547.45538	558
547.97052	501
548.4856	491
549.00073	530
549.51581	495
550.03088	520
550.5459	505
551.06097	534
551.57599	509
552.091	529
552.60602	532
553.12097	541
553.63593	541
554.15094	532
554.66583	547
555.18079	511
555.69568	540
556.21063	524
556.72552	507
557.24036	546
557.75525	540
558.27008	533
558.78491	553
559.29974	546
559.81458	550
560.32935	534
560.84412	550
561.35889	504
561.87366	532
562.38837	548
562.90308	546
563.41779	569
563.9325	600
564.44714	548
564.96179	566
565.47644	581
565.99109	554
566.50574	537
567.02032	518
567.53491	536
568.0495	538
568.56403	590
569.07861	585
569.59314	593
570.1076	561
570.62213	549
571.1366	584
571.65106	558
572.16553	562
572.67999	578
573.1944	578
573.7088	590
574.22321	614
574.73755	617
575.25195	637
575.7663	593
576.28058	631
576.79492	642
577.3092	624
577.82349	638
578.33777	637
578.85205	603
579.36627	604
579.88049	650
580.39471	658
580.90887	625
581.42303	675
581.93719	612
582.45135	710
582.96545	647
583.47955	677
583.99365	668
584.50775	667
585.02179	699
585.53583	679
586.04987	669
586.5639	685
587.07788	692
587.59186	673
588.10583	721
588.61975	661
589.13373	717
589.64758	700
590.1615	711
590.67542	740
591.18927	710
591.70306	767
592.21692	697
592.73071	748
593.24451	723
593.7583	708
594.27209	734
594.78583	673
595.29956	711
595.81323	716
596.32697	773
596.84064	723
597.35425	708
597.86792	738
598.38153	723
598.89514	740
599.40875	719
599.9223	696
600.43585	732
600.9494	758
601.46289	704
601.97638	779
602.48987	742
603.00336	705
603.51678	758
604.03021	708
604.54364	700
605.05701	724
605.57043	749
606.08374	767
606.59711	733
607.11041	749
