Date and Time:                Thu Oct 30 09:25:54.623 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	321
478.84332	357
479.35983	370
479.87631	382
480.39282	378
480.9093	368
481.42575	387
481.94223	371
482.45868	362
482.97513	355
483.49158	372
484.00803	384
484.52444	385
485.04086	388
485.55728	371
486.07367	402
486.59006	431
487.10645	434
487.62283	419
488.13919	430
488.65555	451
489.17191	465
489.68826	479
490.20459	495
490.72092	484
491.23724	473
491.75354	460
492.26984	481
492.78613	482
493.30243	495
493.8187	524
494.33496	516
494.85123	535
495.36746	552
495.8837	592
496.39993	574
496.91617	571
497.43237	591
497.94858	587
498.46478	529
498.98096	636
499.49713	599
500.01331	614
500.52945	619
501.04562	576
501.56174	623
502.07788	623
502.59399	609
503.11011	640
503.62622	631
504.1423	608
504.65839	596
505.17447	612
505.69052	611
506.20657	593
506.72263	561
507.23865	609
507.75467	623
508.27069	637
508.78668	617
509.30267	585
509.81866	591
510.33463	628
510.85059	618
511.36655	616
511.88248	631
512.39844	590
512.91437	603
513.43024	625
513.94617	595
514.46204	595
514.97791	586
515.49377	569
516.00964	598
516.52551	626
517.04132	586
517.55719	606
518.073	590
518.58881	553
519.10461	631
519.62036	584
520.13617	565
520.65192	597
521.16766	574
521.68341	546
522.1991	584
522.71484	591
523.23053	580
523.74622	558
524.2619	574
524.77759	554
525.29327	602
525.8089	598
526.32452	546
526.84015	625
527.35577	617
527.8714	568
528.38696	583
528.90259	612
529.41815	558
529.93372	576
530.44922	570
530.96478	562
531.48029	580
531.99579	599
532.51129	550
533.02679	539
533.5423	572
534.05774	626
534.57318	569
535.08862	495
535.60406	594
536.11945	520
536.63489	573
537.15027	527
537.66565	554
538.18097	524
538.69635	588
539.21167	558
539.72699	554
540.24231	538
540.75763	524
541.27289	575
541.78821	575
542.30347	550
542.81873	561
543.33392	532
543.84918	527
544.36438	539
544.87958	526
545.39478	530
545.90991	585
546.42511	533
546.94025	481
547.45538	548
547.97052	529
548.4856	535
549.00073	530
549.51581	507
550.03088	548
550.5459	525
551.06097	576
551.57599	538
552.091	571
552.60602	549
553.12097	521
553.63593	568
554.15094	521
554.66583	538
555.18079	545
555.69568	557
556.21063	557
556.72552	545
557.24036	574
557.75525	548
558.27008	500
558.78491	588
559.29974	541
559.81458	570
560.32935	567
560.84412	573
561.35889	516
561.87366	585
562.38837	557
562.90308	576
563.41779	566
563.9325	564
564.44714	541
564.96179	545
565.47644	566
565.99109	558
566.50574	541
567.02032	599
567.53491	592
568.0495	572
568.56403	589
569.07861	593
569.59314	623
570.1076	588
570.62213	600
571.1366	556
571.65106	579
572.16553	605
572.67999	578
573.1944	591
573.7088	637
574.22321	627
574.73755	635
575.25195	590
575.7663	651
576.28058	609
576.79492	689
577.3092	641
577.82349	597
578.33777	634
578.85205	654
579.36627	655
579.88049	651
580.39471	645
580.90887	669
581.42303	681
581.93719	644
582.45135	654
582.96545	671
583.47955	662
583.99365	686
584.50775	599
585.02179	661
585.53583	699
586.04987	686
586.5639	689
587.07788	732
587.59186	745
588.10583	726
588.61975	711
589.13373	702
589.64758	726
590.1615	735
590.67542	720
591.18927	720
591.70306	712
592.21692	695
592.73071	692
593.24451	714
593.7583	714
594.27209	714
594.78583	758
595.29956	758
595.81323	767
596.32697	759
596.84064	771
597.35425	804
597.86792	723
598.38153	734
598.89514	770
599.40875	757
599.9223	764
600.43585	756
600.9494	780
601.46289	734
601.97638	765
602.48987	757
603.00336	732
603.51678	752
604.03021	743
604.54364	727
605.05701	770
605.57043	736
606.08374	788
606.59711	729
607.11041	752
