Date and Time:                Thu Oct 30 09:32:03.153 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	304
478.84332	372
479.35983	337
479.87631	373
480.39282	361
480.9093	357
481.42575	356
481.94223	330
482.45868	373
482.97513	393
483.49158	387
484.00803	377
484.52444	374
485.04086	374
485.55728	384
486.07367	401
486.59006	405
487.10645	388
487.62283	427
488.13919	431
488.65555	447
489.17191	438
489.68826	428
490.20459	450
490.72092	479
491.23724	454
491.75354	532
492.26984	518
492.78613	490
493.30243	500
493.8187	535
494.33496	512
494.85123	553
495.36746	554
495.8837	553
496.39993	596
496.91617	592
497.43237	587
497.94858	586
498.46478	581
498.98096	574
499.49713	626
500.01331	600
500.52945	594
501.04562	593
501.56174	605
502.07788	608
502.59399	595
503.11011	601
503.62622	592
504.1423	615
504.65839	616
505.17447	582
505.69052	619
506.20657	586
506.72263	574
507.23865	584
507.75467	599
508.27069	628
508.78668	580
509.30267	578
509.81866	608
510.33463	597
510.85059	615
511.36655	584
511.88248	595
512.39844	570
512.91437	597
513.43024	563
513.94617	591
514.46204	600
514.97791	564
515.49377	596
516.00964	589
516.52551	604
517.04132	595
517.55719	583
518.073	567
518.58881	601
519.10461	563
519.62036	626
520.13617	565
520.65192	581
521.16766	572
521.68341	601
522.1991	521
522.71484	541
523.23053	519
523.74622	591
524.2619	581
524.77759	596
525.29327	529
525.8089	553
526.32452	537
526.84015	522
527.35577	559
527.8714	541
528.38696	587
528.90259	573
529.41815	591
529.93372	562
530.44922	565
530.96478	576
531.48029	584
531.99579	533
532.51129	510
533.02679	566
533.5423	567
534.05774	522
534.57318	549
535.08862	566
535.60406	564
536.11945	555
536.63489	545
537.15027	556
537.66565	546
538.18097	539
538.69635	532
539.21167	548
539.72699	549
540.24231	500
540.75763	555
541.27289	512
541.78821	547
542.30347	550
542.81873	547
543.33392	525
543.84918	545
544.36438	536
544.87958	496
545.39478	519
545.90991	540
546.42511	545
546.94025	557
547.45538	536
547.97052	547
548.4856	523
549.00073	502
549.51581	552
550.03088	501
550.5459	515
551.06097	519
551.57599	558
552.091	546
552.60602	500
553.12097	492
553.63593	575
554.15094	552
554.66583	523
555.18079	511
555.69568	542
556.21063	509
556.72552	524
557.24036	533
557.75525	534
558.27008	563
558.78491	544
559.29974	515
559.81458	535
560.32935	523
560.84412	508
561.35889	576
561.87366	529
562.38837	524
562.90308	552
563.41779	552
563.9325	537
564.44714	570
564.96179	585
565.47644	551
565.99109	597
566.50574	558
567.02032	595
567.53491	583
568.0495	566
568.56403	610
569.07861	564
569.59314	556
570.1076	566
570.62213	559
571.1366	579
571.65106	602
572.16553	592
572.67999	610
573.1944	576
573.7088	603
574.22321	622
574.73755	651
575.25195	624
575.7663	619
576.28058	659
576.79492	626
577.3092	604
577.82349	585
578.33777	604
578.85205	647
579.36627	649
579.88049	701
580.39471	670
580.90887	651
581.42303	649
581.93719	629
582.45135	662
582.96545	666
583.47955	648
583.99365	610
584.50775	675
585.02179	654
585.53583	709
586.04987	710
586.5639	648
587.07788	649
587.59186	697
588.10583	650
588.61975	697
589.13373	685
589.64758	714
590.1615	725
590.67542	696
591.18927	738
591.70306	685
592.21692	710
592.73071	707
593.24451	724
593.7583	708
594.27209	730
594.78583	743
595.29956	731
595.81323	724
596.32697	752
596.84064	715
597.35425	722
597.86792	752
598.38153	726
598.89514	726
599.40875	712
599.9223	768
600.43585	715
600.9494	783
601.46289	711
601.97638	769
602.48987	810
603.00336	762
603.51678	733
604.03021	748
604.54364	765
605.05701	713
605.57043	748
606.08374	717
606.59711	746
607.11041	764
