Date and Time:                Thu Oct 30 09:27:57.495 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	313
478.84332	374
479.35983	352
479.87631	363
480.39282	364
480.9093	366
481.42575	349
481.94223	376
482.45868	365
482.97513	358
483.49158	372
484.00803	389
484.52444	393
485.04086	396
485.55728	432
486.07367	418
486.59006	400
487.10645	413
487.62283	463
488.13919	441
488.65555	420
489.17191	423
489.68826	509
490.20459	446
490.72092	487
491.23724	482
491.75354	483
492.26984	515
492.78613	503
493.30243	522
493.8187	546
494.33496	557
494.85123	511
495.36746	486
495.8837	571
496.39993	560
496.91617	516
497.43237	543
497.94858	581
498.46478	610
498.98096	637
499.49713	616
500.01331	625
500.52945	556
501.04562	570
501.56174	627
502.07788	657
502.59399	632
503.11011	628
503.62622	595
504.1423	609
504.65839	600
505.17447	608
505.69052	614
506.20657	581
506.72263	600
507.23865	574
507.75467	594
508.27069	623
508.78668	606
509.30267	591
509.81866	612
510.33463	639
510.85059	547
511.36655	585
511.88248	630
512.39844	607
512.91437	601
513.43024	612
513.94617	638
514.46204	622
514.97791	640
515.49377	600
516.00964	545
516.52551	632
517.04132	589
517.55719	587
518.073	594
518.58881	610
519.10461	581
519.62036	554
520.13617	594
520.65192	587
521.16766	595
521.68341	606
522.1991	581
522.71484	563
523.23053	583
523.74622	580
524.2619	563
524.77759	589
525.29327	554
525.8089	605
526.32452	569
526.84015	591
527.35577	584
527.8714	557
528.38696	576
528.90259	510
529.41815	602
529.93372	556
530.44922	587
530.96478	546
531.48029	590
531.99579	569
532.51129	554
533.02679	537
533.5423	526
534.05774	527
534.57318	567
535.08862	566
535.60406	557
536.11945	520
536.63489	510
537.15027	547
537.66565	589
538.18097	564
538.69635	566
539.21167	559
539.72699	565
540.24231	552
540.75763	545
541.27289	558
541.78821	560
542.30347	519
542.81873	500
543.33392	545
543.84918	536
544.36438	583
544.87958	536
545.39478	529
545.90991	518
546.42511	518
546.94025	528
547.45538	528
547.97052	537
548.4856	549
549.00073	517
549.51581	553
550.03088	553
550.5459	565
551.06097	538
551.57599	529
552.091	511
552.60602	563
553.12097	521
553.63593	538
554.15094	538
554.66583	560
555.18079	558
555.69568	587
556.21063	561
556.72552	577
557.24036	534
557.75525	520
558.27008	575
558.78491	515
559.29974	535
559.81458	541
560.32935	540
560.84412	568
561.35889	540
561.87366	540
562.38837	477
562.90308	630
563.41779	543
563.9325	548
564.44714	574
564.96179	585
565.47644	583
565.99109	562
566.50574	567
567.02032	625
567.53491	557
568.0495	555
568.56403	580
569.07861	577
569.59314	560
570.1076	616
570.62213	589
571.1366	634
571.65106	572
572.16553	597
572.67999	615
573.1944	580
573.7088	622
574.22321	667
574.73755	624
575.25195	670
575.7663	648
576.28058	565
576.79492	634
577.3092	646
577.82349	616
578.33777	642
578.85205	644
579.36627	658
579.88049	639
580.39471	668
580.90887	676
581.42303	669
581.93719	671
582.45135	666
582.96545	651
583.47955	709
583.99365	683
584.50775	697
585.02179	706
585.53583	697
586.04987	684
586.5639	677
587.07788	706
587.59186	684
588.10583	728
588.61975	682
589.13373	733
589.64758	650
590.1615	683
590.67542	758
591.18927	714
591.70306	728
592.21692	741
592.73071	730
593.24451	749
593.7583	731
594.27209	752
594.78583	739
595.29956	689
595.81323	750
596.32697	731
596.84064	740
597.35425	756
597.86792	734
598.38153	763
598.89514	767
599.40875	791
599.9223	746
600.43585	735
600.9494	695
601.46289	746
601.97638	704
602.48987	749
603.00336	753
603.51678	786
604.03021	782
604.54364	740
605.05701	728
605.57043	767
606.08374	765
606.59711	777
607.11041	781
