Date and Time:                Sat Oct 18 08:55:09.469 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	296
478.84332	357
479.35983	370
479.87631	381
480.39282	393
480.9093	378
481.42575	383
481.94223	356
482.45868	353
482.97513	372
483.49158	362
484.00803	374
484.52444	396
485.04086	391
485.55728	398
486.07367	419
486.59006	437
487.10645	444
487.62283	434
488.13919	452
488.65555	505
489.17191	513
489.68826	507
490.20459	515
490.72092	561
491.23724	545
491.75354	563
492.26984	542
492.78613	576
493.30243	579
493.8187	579
494.33496	605
494.85123	623
495.36746	607
495.8837	661
496.39993	681
496.91617	692
497.43237	670
497.94858	703
498.46478	706
498.98096	709
499.49713	746
500.01331	717
500.52945	733
501.04562	718
501.56174	679
502.07788	663
502.59399	773
503.11011	744
503.62622	778
504.1423	751
504.65839	727
505.17447	707
505.69052	705
506.20657	740
506.72263	697
507.23865	699
507.75467	712
508.27069	689
508.78668	673
509.30267	715
509.81866	711
510.33463	706
510.85059	746
511.36655	740
511.88248	748
512.39844	744
512.91437	654
513.43024	726
513.94617	694
514.46204	685
514.97791	768
515.49377	717
516.00964	730
516.52551	700
517.04132	700
517.55719	674
518.073	702
518.58881	702
519.10461	731
519.62036	638
520.13617	686
520.65192	705
521.16766	697
521.68341	718
522.1991	690
522.71484	689
523.23053	666
523.74622	675
524.2619	701
524.77759	697
525.29327	690
525.8089	655
526.32452	684
526.84015	664
527.35577	678
527.8714	674
528.38696	645
528.90259	629
529.41815	658
529.93372	627
530.44922	638
530.96478	677
531.48029	713
531.99579	675
532.51129	602
533.02679	638
533.5423	697
534.05774	680
534.57318	665
535.08862	643
535.60406	664
536.11945	644
536.63489	661
537.15027	716
537.66565	678
538.18097	650
538.69635	667
539.21167	692
539.72699	661
540.24231	670
540.75763	668
541.27289	649
541.78821	654
542.30347	668
542.81873	641
543.33392	658
543.84918	658
544.36438	678
544.87958	690
545.39478	717
545.90991	689
546.42511	674
546.94025	661
547.45538	768
547.97052	715
548.4856	700
549.00073	768
549.51581	686
550.03088	690
550.5459	724
551.06097	749
551.57599	734
552.091	773
552.60602	729
553.12097	795
553.63593	751
554.15094	741
554.66583	776
555.18079	780
555.69568	784
556.21063	769
556.72552	783
557.24036	786
557.75525	796
558.27008	879
558.78491	885
559.29974	836
559.81458	893
560.32935	863
560.84412	886
561.35889	890
561.87366	936
562.38837	926
562.90308	919
563.41779	903
563.9325	923
564.44714	953
564.96179	987
565.47644	1021
565.99109	949
566.50574	1038
567.02032	977
567.53491	1031
568.0495	1060
568.56403	1146
569.07861	1056
569.59314	1134
570.1076	1110
570.62213	1140
571.1366	1142
571.65106	1132
572.16553	1131
572.67999	1156
573.1944	1204
573.7088	1190
574.22321	1162
574.73755	1204
575.25195	1191
575.7663	1213
576.28058	1268
576.79492	1339
577.3092	1313
577.82349	1301
578.33777	1316
578.85205	1340
579.36627	1393
579.88049	1415
580.39471	1440
580.90887	1337
581.42303	1365
581.93719	1431
582.45135	1498
582.96545	1417
583.47955	1471
583.99365	1390
584.50775	1456
585.02179	1564
585.53583	1546
586.04987	1533
586.5639	1598
587.07788	1566
587.59186	1598
588.10583	1550
588.61975	1635
589.13373	1622
589.64758	1656
590.1615	1619
590.67542	1562
591.18927	1622
591.70306	1595
592.21692	1665
592.73071	1666
593.24451	1669
593.7583	1781
594.27209	1703
594.78583	1717
595.29956	1775
595.81323	1738
596.32697	1772
596.84064	1792
597.35425	1708
597.86792	1830
598.38153	1704
598.89514	1816
599.40875	1824
599.9223	1769
600.43585	1831
600.9494	1776
601.46289	1905
601.97638	1736
