Date and Time:                Sat Oct 18 13:20:35.749 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	269
478.84332	314
479.35983	349
479.87631	331
480.39282	340
480.9093	315
481.42575	338
481.94223	361
482.45868	340
482.97513	323
483.49158	317
484.00803	326
484.52444	340
485.04086	321
485.55728	326
486.07367	336
486.59006	315
487.10645	337
487.62283	345
488.13919	361
488.65555	313
489.17191	342
489.68826	311
490.20459	318
490.72092	353
491.23724	345
491.75354	348
492.26984	344
492.78613	346
493.30243	343
493.8187	315
494.33496	353
494.85123	345
495.36746	332
495.8837	362
496.39993	347
496.91617	329
497.43237	353
497.94858	330
498.46478	321
498.98096	359
499.49713	338
500.01331	341
500.52945	352
501.04562	329
501.56174	351
502.07788	353
502.59399	341
503.11011	369
503.62622	328
504.1423	355
504.65839	308
505.17447	374
505.69052	346
506.20657	360
506.72263	343
507.23865	354
507.75467	345
508.27069	359
508.78668	355
509.30267	345
509.81866	354
510.33463	356
510.85059	328
511.36655	348
511.88248	362
512.39844	335
512.91437	335
513.43024	349
513.94617	355
514.46204	345
514.97791	349
515.49377	357
516.00964	348
516.52551	342
517.04132	356
517.55719	335
518.073	347
518.58881	344
519.10461	337
519.62036	336
520.13617	344
520.65192	359
521.16766	368
521.68341	339
522.1991	341
522.71484	333
523.23053	344
523.74622	362
524.2619	345
524.77759	355
525.29327	336
525.8089	315
526.32452	343
526.84015	354
527.35577	355
527.8714	332
528.38696	345
528.90259	328
529.41815	336
529.93372	348
530.44922	327
530.96478	347
531.48029	350
531.99579	354
532.51129	339
533.02679	338
533.5423	334
534.05774	341
534.57318	356
535.08862	359
535.60406	353
536.11945	339
536.63489	337
537.15027	350
537.66565	357
538.18097	309
538.69635	328
539.21167	323
539.72699	319
540.24231	352
540.75763	358
541.27289	333
541.78821	350
542.30347	352
542.81873	322
543.33392	341
543.84918	347
544.36438	319
544.87958	315
545.39478	360
545.90991	323
546.42511	340
546.94025	374
547.45538	333
547.97052	326
548.4856	324
549.00073	343
549.51581	352
550.03088	334
550.5459	325
551.06097	337
551.57599	329
552.091	323
552.60602	351
553.12097	326
553.63593	319
554.15094	345
554.66583	349
555.18079	353
555.69568	330
556.21063	328
556.72552	336
557.24036	348
557.75525	336
558.27008	333
558.78491	337
559.29974	343
559.81458	334
560.32935	342
560.84412	323
561.35889	352
561.87366	370
562.38837	352
562.90308	344
563.41779	349
563.9325	338
564.44714	328
564.96179	347
565.47644	329
565.99109	339
566.50574	335
567.02032	333
567.53491	346
568.0495	336
568.56403	352
569.07861	330
569.59314	310
570.1076	329
570.62213	328
571.1366	361
571.65106	317
572.16553	341
572.67999	345
573.1944	329
573.7088	312
574.22321	359
574.73755	327
575.25195	350
575.7663	347
576.28058	318
576.79492	329
577.3092	336
577.82349	333
578.33777	341
578.85205	345
579.36627	295
579.88049	331
580.39471	339
580.90887	317
581.42303	338
581.93719	332
582.45135	325
582.96545	313
583.47955	309
583.99365	340
584.50775	349
585.02179	317
585.53583	331
586.04987	316
586.5639	341
587.07788	339
587.59186	329
588.10583	307
588.61975	303
589.13373	316
589.64758	337
590.1615	312
590.67542	337
591.18927	344
591.70306	341
592.21692	315
592.73071	332
593.24451	341
593.7583	346
594.27209	324
594.78583	327
595.29956	355
595.81323	345
596.32697	338
596.84064	323
597.35425	297
597.86792	318
598.38153	334
598.89514	320
599.40875	321
599.9223	323
600.43585	322
600.9494	310
601.46289	335
601.97638	310
602.48987	306
603.00336	323
603.51678	325
604.03021	348
604.54364	328
605.05701	313
605.57043	325
606.08374	327
606.59711	296
607.11041	320
