Date and Time:                Sat Oct 18 13:23:19.403 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	307
478.84332	317
479.35983	342
479.87631	326
480.39282	348
480.9093	330
481.42575	334
481.94223	331
482.45868	311
482.97513	318
483.49158	358
484.00803	343
484.52444	329
485.04086	352
485.55728	327
486.07367	330
486.59006	334
487.10645	311
487.62283	331
488.13919	347
488.65555	326
489.17191	335
489.68826	330
490.20459	366
490.72092	311
491.23724	335
491.75354	339
492.26984	322
492.78613	306
493.30243	339
493.8187	333
494.33496	322
494.85123	344
495.36746	331
495.8837	373
496.39993	327
496.91617	332
497.43237	358
497.94858	325
498.46478	329
498.98096	347
499.49713	359
500.01331	340
500.52945	325
501.04562	340
501.56174	351
502.07788	377
502.59399	349
503.11011	335
503.62622	367
504.1423	355
504.65839	336
505.17447	346
505.69052	370
506.20657	362
506.72263	338
507.23865	352
507.75467	352
508.27069	367
508.78668	357
509.30267	384
509.81866	355
510.33463	363
510.85059	349
511.36655	346
511.88248	326
512.39844	330
512.91437	332
513.43024	351
513.94617	336
514.46204	362
514.97791	356
515.49377	339
516.00964	511
516.52551	6105
517.04132	389
517.55719	336
518.073	1634
518.58881	421
519.10461	336
519.62036	356
520.13617	352
520.65192	335
521.16766	350
521.68341	326
522.1991	351
522.71484	357
523.23053	351
523.74622	317
524.2619	338
524.77759	352
525.29327	359
525.8089	333
526.32452	356
526.84015	345
527.35577	347
527.8714	335
528.38696	342
528.90259	337
529.41815	353
529.93372	353
530.44922	357
530.96478	339
531.48029	332
531.99579	324
532.51129	359
533.02679	342
533.5423	328
534.05774	348
534.57318	350
535.08862	357
535.60406	353
536.11945	325
536.63489	338
537.15027	330
537.66565	354
538.18097	361
538.69635	348
539.21167	346
539.72699	349
540.24231	370
540.75763	345
541.27289	323
541.78821	368
542.30347	326
542.81873	364
543.33392	332
543.84918	325
544.36438	337
544.87958	337
545.39478	349
545.90991	334
546.42511	319
546.94025	338
547.45538	344
547.97052	336
548.4856	335
549.00073	336
549.51581	332
550.03088	338
550.5459	308
551.06097	331
551.57599	335
552.091	335
552.60602	340
553.12097	351
553.63593	333
554.15094	317
554.66583	330
555.18079	336
555.69568	318
556.21063	331
556.72552	320
557.24036	327
557.75525	317
558.27008	341
558.78491	345
559.29974	330
559.81458	345
560.32935	338
560.84412	313
561.35889	344
561.87366	349
562.38837	314
562.90308	335
563.41779	333
563.9325	337
564.44714	335
564.96179	355
565.47644	331
565.99109	322
566.50574	337
567.02032	316
567.53491	307
568.0495	321
568.56403	328
569.07861	325
569.59314	334
570.1076	348
570.62213	320
571.1366	329
571.65106	313
572.16553	342
572.67999	331
573.1944	323
573.7088	323
574.22321	328
574.73755	331
575.25195	295
575.7663	329
576.28058	334
576.79492	316
577.3092	330
577.82349	314
578.33777	314
578.85205	321
579.36627	357
579.88049	330
580.39471	337
580.90887	308
581.42303	315
581.93719	311
582.45135	347
582.96545	328
583.47955	329
583.99365	336
584.50775	317
585.02179	324
585.53583	342
586.04987	353
586.5639	324
587.07788	318
587.59186	327
588.10583	336
588.61975	315
589.13373	325
589.64758	322
590.1615	328
590.67542	318
591.18927	325
591.70306	318
592.21692	323
592.73071	299
593.24451	320
593.7583	328
594.27209	357
594.78583	330
595.29956	317
595.81323	318
596.32697	314
596.84064	333
597.35425	304
597.86792	333
598.38153	335
598.89514	315
599.40875	342
599.9223	328
600.43585	333
600.9494	324
601.46289	309
601.97638	313
602.48987	313
603.00336	319
603.51678	347
604.03021	329
604.54364	332
605.05701	331
605.57043	308
606.08374	325
606.59711	335
607.11041	340
