Date and Time:                Sat Oct 18 13:21:16.709 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	269
478.84332	291
479.35983	327
479.87631	321
480.39282	329
480.9093	328
481.42575	326
481.94223	347
482.45868	339
482.97513	329
483.49158	318
484.00803	330
484.52444	335
485.04086	354
485.55728	328
486.07367	340
486.59006	345
487.10645	340
487.62283	354
488.13919	318
488.65555	317
489.17191	344
489.68826	353
490.20459	344
490.72092	337
491.23724	341
491.75354	343
492.26984	336
492.78613	348
493.30243	344
493.8187	317
494.33496	346
494.85123	332
495.36746	354
495.8837	357
496.39993	346
496.91617	353
497.43237	345
497.94858	337
498.46478	346
498.98096	337
499.49713	368
500.01331	343
500.52945	352
501.04562	349
501.56174	374
502.07788	349
502.59399	331
503.11011	344
503.62622	363
504.1423	355
504.65839	327
505.17447	357
505.69052	348
506.20657	340
506.72263	365
507.23865	361
507.75467	341
508.27069	361
508.78668	349
509.30267	351
509.81866	346
510.33463	359
510.85059	329
511.36655	345
511.88248	347
512.39844	325
512.91437	332
513.43024	347
513.94617	336
514.46204	351
514.97791	357
515.49377	338
516.00964	325
516.52551	357
517.04132	328
517.55719	311
518.073	357
518.58881	354
519.10461	366
519.62036	331
520.13617	327
520.65192	356
521.16766	342
521.68341	346
522.1991	343
522.71484	354
523.23053	357
523.74622	342
524.2619	353
524.77759	335
525.29327	336
525.8089	336
526.32452	343
526.84015	344
527.35577	336
527.8714	337
528.38696	356
528.90259	330
529.41815	339
529.93372	369
530.44922	336
530.96478	338
531.48029	336
531.99579	362
532.51129	358
533.02679	363
533.5423	339
534.05774	331
534.57318	346
535.08862	350
535.60406	343
536.11945	339
536.63489	359
537.15027	343
537.66565	360
538.18097	332
538.69635	327
539.21167	335
539.72699	347
540.24231	338
540.75763	340
541.27289	343
541.78821	320
542.30347	346
542.81873	339
543.33392	327
543.84918	355
544.36438	343
544.87958	339
545.39478	346
545.90991	340
546.42511	363
546.94025	336
547.45538	344
547.97052	332
548.4856	334
549.00073	363
549.51581	359
550.03088	331
550.5459	326
551.06097	330
551.57599	348
552.091	322
552.60602	349
553.12097	332
553.63593	310
554.15094	336
554.66583	320
555.18079	367
555.69568	345
556.21063	348
556.72552	321
557.24036	330
557.75525	328
558.27008	338
558.78491	354
559.29974	347
559.81458	345
560.32935	357
560.84412	325
561.35889	347
561.87366	349
562.38837	345
562.90308	331
563.41779	326
563.9325	348
564.44714	344
564.96179	329
565.47644	331
565.99109	345
566.50574	343
567.02032	325
567.53491	340
568.0495	307
568.56403	327
569.07861	316
569.59314	344
570.1076	310
570.62213	365
571.1366	332
571.65106	319
572.16553	332
572.67999	329
573.1944	356
573.7088	347
574.22321	322
574.73755	337
575.25195	334
575.7663	329
576.28058	352
576.79492	338
577.3092	343
577.82349	349
578.33777	328
578.85205	308
579.36627	354
579.88049	321
580.39471	321
580.90887	335
581.42303	334
581.93719	325
582.45135	330
582.96545	331
583.47955	323
583.99365	327
584.50775	299
585.02179	345
585.53583	331
586.04987	332
586.5639	350
587.07788	335
587.59186	347
588.10583	353
588.61975	330
589.13373	334
589.64758	309
590.1615	327
590.67542	338
591.18927	322
591.70306	345
592.21692	324
592.73071	324
593.24451	330
593.7583	324
594.27209	306
594.78583	328
595.29956	323
595.81323	331
596.32697	329
596.84064	328
597.35425	341
597.86792	338
598.38153	323
598.89514	318
599.40875	334
599.9223	318
600.43585	310
600.9494	320
601.46289	309
601.97638	330
602.48987	326
603.00336	346
603.51678	340
604.03021	338
604.54364	321
605.05701	329
605.57043	345
606.08374	318
606.59711	304
607.11041	361
