Date and Time:                Sat Oct 18 13:18:33.140 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -90.28
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	291
478.84332	318
479.35983	314
479.87631	332
480.39282	337
480.9093	319
481.42575	321
481.94223	325
482.45868	328
482.97513	342
483.49158	337
484.00803	347
484.52444	343
485.04086	323
485.55728	327
486.07367	331
486.59006	321
487.10645	332
487.62283	329
488.13919	318
488.65555	288
489.17191	355
489.68826	334
490.20459	340
490.72092	319
491.23724	345
491.75354	349
492.26984	337
492.78613	341
493.30243	327
493.8187	348
494.33496	331
494.85123	328
495.36746	347
495.8837	344
496.39993	331
496.91617	359
497.43237	325
497.94858	365
498.46478	344
498.98096	362
499.49713	335
500.01331	343
500.52945	321
501.04562	330
501.56174	339
502.07788	333
502.59399	323
503.11011	367
503.62622	370
504.1423	352
504.65839	345
505.17447	345
505.69052	344
506.20657	352
506.72263	352
507.23865	314
507.75467	353
508.27069	343
508.78668	367
509.30267	328
509.81866	333
510.33463	330
510.85059	351
511.36655	348
511.88248	353
512.39844	338
512.91437	343
513.43024	353
513.94617	326
514.46204	333
514.97791	356
515.49377	348
516.00964	315
516.52551	362
517.04132	346
517.55719	339
518.073	357
518.58881	347
519.10461	337
519.62036	355
520.13617	346
520.65192	353
521.16766	322
521.68341	338
522.1991	355
522.71484	363
523.23053	338
523.74622	331
524.2619	367
524.77759	352
525.29327	342
525.8089	338
526.32452	339
526.84015	332
527.35577	373
527.8714	353
528.38696	347
528.90259	337
529.41815	336
529.93372	328
530.44922	347
530.96478	341
531.48029	338
531.99579	370
532.51129	345
533.02679	351
533.5423	336
534.05774	360
534.57318	310
535.08862	359
535.60406	334
536.11945	321
536.63489	344
537.15027	350
537.66565	325
538.18097	347
538.69635	370
539.21167	345
539.72699	360
540.24231	352
540.75763	328
541.27289	321
541.78821	350
542.30347	349
542.81873	357
543.33392	323
543.84918	344
544.36438	343
544.87958	343
545.39478	345
545.90991	352
546.42511	359
546.94025	341
547.45538	321
547.97052	323
548.4856	339
549.00073	351
549.51581	347
550.03088	329
550.5459	337
551.06097	323
551.57599	331
552.091	342
552.60602	346
553.12097	336
553.63593	326
554.15094	324
554.66583	348
555.18079	332
555.69568	327
556.21063	328
556.72552	332
557.24036	342
557.75525	331
558.27008	337
558.78491	332
559.29974	315
559.81458	319
560.32935	326
560.84412	341
561.35889	330
561.87366	330
562.38837	376
562.90308	341
563.41779	342
563.9325	339
564.44714	337
564.96179	334
565.47644	331
565.99109	327
566.50574	327
567.02032	338
567.53491	347
568.0495	349
568.56403	342
569.07861	346
569.59314	325
570.1076	338
570.62213	325
571.1366	321
571.65106	330
572.16553	347
572.67999	327
573.1944	333
573.7088	324
574.22321	327
574.73755	341
575.25195	308
575.7663	338
576.28058	320
576.79492	357
577.3092	337
577.82349	345
578.33777	325
578.85205	310
579.36627	341
579.88049	300
580.39471	313
580.90887	329
581.42303	338
581.93719	345
582.45135	329
582.96545	311
583.47955	351
583.99365	332
584.50775	305
585.02179	327
585.53583	311
586.04987	309
586.5639	324
587.07788	326
587.59186	317
588.10583	349
588.61975	314
589.13373	332
589.64758	317
590.1615	342
590.67542	306
591.18927	326
591.70306	304
592.21692	347
592.73071	342
593.24451	334
593.7583	331
594.27209	332
594.78583	300
595.29956	329
595.81323	316
596.32697	313
596.84064	317
597.35425	317
597.86792	306
598.38153	328
598.89514	319
599.40875	326
599.9223	312
600.43585	308
600.9494	330
601.46289	330
601.97638	327
602.48987	313
603.00336	339
603.51678	325
604.03021	319
604.54364	351
605.05701	309
605.57043	313
606.08374	308
606.59711	329
607.11041	330
607.62372	346
608.13702	317
608.65027	323
609.16351	324
609.67676	329
610.19	316
610.70319	301
611.21637	322
611.72949	338
612.24268	319
612.75574	313
613.26886	315
613.78192	324
614.29504	315
614.80804	324
615.32111	324
615.83411	318
616.34711	321
616.86005	314
617.37299	336
617.88593	308
618.39886	321
618.91174	340
619.42462	344
619.9375	324
620.45032	300
620.96313	316
621.47595	316
621.98871	311
622.50146	316
623.01422	323
623.52692	312
624.03967	314
624.55231	313
625.065	308
625.57764	306
626.09027	305
626.60284	311
627.11542	310
627.62799	339
628.14056	328
628.65308	337
629.16559	330
629.6781	308
630.19055	324
630.703	338
631.21539	311
631.72784	321
632.24017	322
632.75256	330
633.26489	344
633.77722	334
634.28955	308
634.80182	335
635.31409	325
635.82635	288
636.33856	299
636.85077	346
637.36292	322
637.87512	338
638.38721	322
638.89935	325
639.41144	301
639.92352	317
640.43561	318
640.94763	322
641.45966	315
641.97162	324
642.48358	311
642.99554	329
643.50751	372
644.01941	313
644.53131	318
645.04315	312
645.55499	344
646.06683	322
646.57861	330
647.09045	331
647.60217	334
648.11395	318
648.62567	329
649.13733	314
649.64905	317
650.16064	341
650.6723	339
651.1839	327
651.6955	313
652.20709	326
652.71863	302
653.23016	344
653.74164	329
654.25311	311
654.76459	314
655.276	328
655.78741	325
656.29883	314
656.81018	319
657.32153	308
657.83289	329
658.34418	339
658.85547	328
659.3667	323
659.87793	324
660.38916	299
660.90033	311
661.4115	326
661.92267	321
662.43378	342
662.94489	315
663.45593	336
663.96698	309
664.47803	321
664.98907	319
665.50006	316
666.01099	322
666.52191	319
