Date and Time:                Sat Oct 18 08:26:06.692 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	262
478.84332	318
479.35983	301
479.87631	304
480.39282	337
480.9093	338
481.42575	323
481.94223	336
482.45868	342
482.97513	337
483.49158	353
484.00803	355
484.52444	388
485.04086	447
485.55728	494
486.07367	525
486.59006	552
487.10645	622
487.62283	686
488.13919	738
488.65555	752
489.17191	796
489.68826	865
490.20459	886
490.72092	950
491.23724	950
491.75354	1049
492.26984	1086
492.78613	1199
493.30243	1237
493.8187	1211
494.33496	1268
494.85123	1320
495.36746	1443
495.8837	1469
496.39993	1471
496.91617	1641
497.43237	1711
497.94858	1724
498.46478	1878
498.98096	1904
499.49713	2067
500.01331	2073
500.52945	2204
501.04562	2406
501.56174	2606
502.07788	2693
502.59399	2994
503.11011	3280
503.62622	3537
504.1423	3916
504.65839	4455
505.17447	4818
505.69052	5599
506.20657	5916
506.72263	6722
507.23865	7425
507.75467	8399
508.27069	9203
508.78668	10232
509.30267	11055
509.81866	12363
510.33463	13419
510.85059	14306
511.36655	15312
511.88248	15885
512.39844	17157
512.91437	17906
513.43024	18122
513.94617	18944
514.46204	19323
514.97791	19560
515.49377	19655
516.00964	19861
516.52551	19747
517.04132	19847
517.55719	19424
518.073	19436
518.58881	19000
519.10461	18508
519.62036	18192
520.13617	17713
520.65192	16904
521.16766	16228
521.68341	15707
522.1991	14773
522.71484	14111
523.23053	13079
523.74622	12124
524.2619	11138
524.77759	10243
525.29327	9335
525.8089	8320
526.32452	7305
526.84015	6578
527.35577	5783
527.8714	5128
528.38696	4445
528.90259	3850
529.41815	3672
529.93372	3146
530.44922	2837
530.96478	2697
531.48029	2545
531.99579	2509
532.51129	2415
533.02679	2315
533.5423	2296
534.05774	2249
534.57318	2163
535.08862	2084
535.60406	2250
536.11945	2125
536.63489	2134
537.15027	2011
537.66565	2031
538.18097	1956
538.69635	1938
539.21167	1961
539.72699	1956
540.24231	1707
540.75763	1768
541.27289	1778
541.78821	1730
542.30347	1697
542.81873	1719
543.33392	1573
543.84918	1616
544.36438	1591
544.87958	1578
545.39478	1545
545.90991	1409
546.42511	1466
546.94025	1368
547.45538	1382
547.97052	1367
548.4856	1460
549.00073	1367
549.51581	1358
550.03088	1374
550.5459	1380
551.06097	1317
551.57599	1311
552.091	1300
552.60602	1303
553.12097	1282
553.63593	1300
554.15094	1281
554.66583	1242
555.18079	1231
555.69568	1295
556.21063	1181
556.72552	1224
557.24036	1213
557.75525	1185
558.27008	1191
558.78491	1245
559.29974	1152
559.81458	1164
560.32935	1091
560.84412	1169
561.35889	1145
561.87366	1054
562.38837	1029
562.90308	1221
563.41779	1089
563.9325	1115
564.44714	1124
564.96179	1087
565.47644	1031
565.99109	1068
566.50574	1034
567.02032	1017
567.53491	1085
568.0495	1006
568.56403	1030
569.07861	980
569.59314	1043
570.1076	1013
570.62213	1010
571.1366	975
571.65106	1026
572.16553	1035
572.67999	961
573.1944	968
573.7088	973
574.22321	1007
574.73755	1019
575.25195	935
575.7663	921
576.28058	947
576.79492	889
577.3092	977
577.82349	924
578.33777	880
578.85205	890
579.36627	899
579.88049	849
580.39471	893
580.90887	889
581.42303	856
581.93719	880
582.45135	854
582.96545	876
583.47955	856
583.99365	830
584.50775	774
585.02179	851
585.53583	790
586.04987	818
586.5639	844
587.07788	847
587.59186	816
588.10583	811
588.61975	778
589.13373	794
589.64758	811
590.1615	814
590.67542	839
591.18927	767
591.70306	740
592.21692	775
592.73071	856
593.24451	747
593.7583	763
594.27209	772
594.78583	731
595.29956	732
595.81323	699
